customer_id,transaction_count,spending_ratio,join_date,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,default_flag,repayment_history,inflation_rate,interest_rate,year,month,day,weekday,region_North,region_South,region_West,loan_purpose_Education Loan,loan_purpose_Home Loan,loan_purpose_Personal Loan,income_group,high_income_flag,income_quantile,income_kmeans,join_year,debt_to_income,avg_monthly_transactions,spending_to_income
347,431,0.577,2022-04-18,52.0,0,1,Salaried,165700.0,74357.0,511.0,0,Good,4.264053157613944,7.9343178429794365,2022,4,18,0,True,False,False,False,False,False,High,1,Q4,1,2022,0.4487447193723597,35.916666666666664,95608.9
348,120,0.339,2021-09-20,49.0,0,3,Self-Employed,129211.0,58045.0,398.0,1,Average,5.096553200555499,10.943385828863354,2021,9,20,0,False,True,False,True,False,False,High,1,Q3,0,2021,0.44922645904760433,10.0,43802.529
349,207,0.604,2023-03-31,29.0,0,3,Self-Employed,155587.0,43287.0,443.0,0,Poor,6.687037598698739,10.351389164192815,2023,3,31,4,True,False,False,False,True,False,High,1,Q4,1,2023,0.2782173317822183,17.25,93974.548
350,142,0.584,2019-02-28,69.0,0,4,Self-Employed,75216.0,95938.0,601.0,1,Good,4.335599011078848,7.157757205793305,2019,2,28,3,True,False,False,False,False,False,Medium,0,Q2,2,2019,1.275499893639651,11.833333333333334,43926.144
351,232,0.404,2019-11-17,53.0,0,4,Unemployed,177277.0,73552.0,801.0,1,Poor,6.392377469266723,7.9334225937436615,2019,11,17,6,False,True,False,False,False,False,High,1,Q4,1,2019,0.4148987178257755,19.333333333333332,71619.90800000001
352,332,0.58,2018-11-30,60.0,1,2,Unemployed,126630.0,23786.0,793.0,0,Average,5.0007411667181785,8.240815020863739,2018,11,30,4,False,True,False,False,False,True,High,1,Q3,0,2018,0.18783858485351024,27.666666666666668,73445.4
353,370,0.202,2022-11-30,66.0,0,1,Salaried,163967.0,93862.0,837.0,0,Poor,7.975151913198966,11.51852823525709,2022,11,30,2,True,False,False,False,True,False,High,1,Q4,1,2022,0.5724444552867345,30.833333333333332,33121.334
354,92,0.819,2021-12-11,49.0,1,3,Salaried,195181.0,50048.0,679.0,1,Average,7.8007963848552615,8.306750919201471,2021,12,11,5,True,False,False,False,True,False,High,1,Q4,1,2021,0.25641840138128197,7.666666666666667,159853.239
355,350,0.561,2020-06-12,39.0,1,2,Salaried,138582.0,14135.0,707.0,1,Average,5.267799118016048,10.887806914885962,2020,6,12,4,True,False,False,False,False,True,High,1,Q3,0,2020,0.10199737339625636,29.166666666666668,77744.50200000001
356,497,0.305,2020-02-19,68.0,1,4,Salaried,86783.0,71975.0,634.0,0,Average,5.322467930146356,8.18438926504378,2020,2,19,2,False,True,False,False,False,False,Medium,0,Q2,0,2020,0.829367502851941,41.416666666666664,26468.815
357,263,0.894,2022-02-11,34.0,1,3,Self-Employed,36686.0,31121.0,384.0,0,Poor,6.748624064201144,10.481636938504206,2022,2,11,4,False,True,False,False,False,True,Low,0,Q1,2,2022,0.8483072561740174,21.916666666666668,32797.284
358,417,0.809,2023-01-13,59.0,0,4,Self-Employed,20678.0,27056.0,801.0,0,Poor,7.649142273698487,9.33400602065899,2023,1,13,4,False,False,True,True,False,False,Low,0,Q1,2,2023,1.3084437566495792,34.75,16728.502
359,112,0.289,2022-07-30,61.0,0,4,Self-Employed,127673.0,18292.0,819.0,0,Average,7.498306304217724,7.9857896597124185,2022,7,30,5,False,True,False,False,False,True,High,1,Q3,0,2022,0.14327226586670636,9.333333333333334,36897.496999999996
360,255,0.443,2019-11-04,27.0,1,3,Unemployed,107893.0,69185.0,736.0,1,Poor,7.645701484712023,10.999372815517084,2019,11,4,0,False,False,True,False,True,False,High,1,Q2,0,2019,0.6412371516224408,21.25,47796.599
361,461,0.714,2021-11-18,25.0,0,1,Salaried,60857.0,41161.0,664.0,1,Poor,5.839279901190906,11.706570873688262,2021,11,18,3,False,False,True,True,False,False,Medium,0,Q1,2,2021,0.6763560477841497,38.416666666666664,43451.898
362,87,0.487,2020-01-26,37.0,1,1,Unemployed,145286.0,66977.0,561.0,0,Average,7.43482963684505,7.745442427384994,2020,1,26,6,False,False,False,False,False,True,High,1,Q3,1,2020,0.4610010599782498,7.25,70754.28199999999
363,330,0.211,2018-09-23,53.0,1,1,Self-Employed,190022.0,65797.0,767.0,1,Good,7.901277977561954,6.38291508307247,2018,9,23,6,True,False,False,False,False,False,High,1,Q4,1,2018,0.34625990674763973,27.5,40094.642
364,282,0.706,2018-09-25,45.0,0,1,Self-Employed,101140.0,58796.0,827.0,1,Good,7.526146404780953,11.239550698899093,2018,9,25,1,False,False,False,False,True,False,High,1,Q2,0,2018,0.5813328060114693,23.5,71404.84
365,301,0.056,2018-01-17,53.0,0,2,Self-Employed,176126.0,91117.0,658.0,1,Poor,4.152273045778071,8.301150747564032,2018,1,17,2,False,False,True,False,False,False,High,1,Q4,1,2018,0.5173398589646049,25.083333333333332,9863.056
366,18,0.459,2021-09-29,60.0,0,2,Salaried,111357.0,69430.0,400.0,0,Average,7.882408292788066,8.241878460515697,2021,9,29,2,False,True,False,False,False,False,High,1,Q2,0,2021,0.6234902161516563,1.5,51112.863000000005
367,488,0.745,2023-01-14,37.0,1,1,Unemployed,37266.0,52702.0,834.0,1,Good,6.89488334804685,6.65398152333786,2023,1,14,5,False,False,False,True,False,False,Low,0,Q1,2,2023,1.4142113454623517,40.666666666666664,27763.17
368,404,0.759,2018-04-08,27.0,1,3,Salaried,57296.0,73334.0,364.0,0,Good,6.380976133763111,9.895067613603509,2018,4,8,6,False,False,False,True,False,False,Medium,0,Q1,2,2018,1.2799148282602626,33.666666666666664,43487.664
369,189,0.632,2022-06-22,33.0,1,1,Self-Employed,177004.0,84585.0,742.0,0,Poor,6.924931864198882,7.43590594306642,2022,6,22,2,False,True,False,True,False,False,High,1,Q4,1,2022,0.47787055659759103,15.75,111866.528
370,379,0.676,2021-02-26,38.0,0,4,Unemployed,36276.0,95223.0,562.0,0,Good,7.793173232570284,10.781905252263384,2021,2,26,4,True,False,False,True,False,False,Low,0,Q1,2,2021,2.624958650347337,31.583333333333332,24522.576
371,451,0.962,2020-08-17,41.0,0,2,Salaried,26309.0,39454.0,657.0,1,Poor,6.974913592370481,6.712789059429269,2020,8,17,0,False,False,True,False,False,False,Low,0,Q1,2,2020,1.4996389068379643,37.583333333333336,25309.257999999998
372,417,0.154,2020-06-11,60.0,0,2,Salaried,55922.0,8858.0,508.0,1,Average,6.306815538220249,9.949630496842463,2020,6,11,3,False,False,False,False,True,False,Medium,0,Q1,2,2020,0.15839919888416007,34.75,8611.988
373,237,0.001,2018-12-02,62.0,0,2,Self-Employed,114150.0,61181.0,332.0,0,Poor,6.3858399519554,11.582013970363246,2018,12,2,6,False,False,False,False,False,False,High,1,Q3,0,2018,0.5359702146298729,19.75,114.15
374,109,0.146,2021-02-17,53.0,0,2,Salaried,82990.0,84610.0,600.0,0,Average,5.7807874699058015,11.772311671076242,2021,2,17,2,False,True,False,True,False,False,Medium,0,Q2,0,2021,1.0195204241474876,9.083333333333334,12116.539999999999
375,248,0.781,2021-02-15,35.0,1,1,Self-Employed,104140.0,34948.0,422.0,0,Poor,4.6235972339707985,10.173715165981807,2021,2,15,0,False,False,True,False,True,False,High,1,Q2,0,2021,0.33558671019781067,20.666666666666668,81333.34
376,230,0.585,2022-02-17,62.0,1,3,Salaried,40233.0,75768.0,883.0,1,Poor,5.378623299245856,9.797995827748144,2022,2,17,3,False,False,True,False,True,False,Low,0,Q1,2,2022,1.883230184177168,19.166666666666668,23536.305
377,292,0.539,2020-01-30,38.0,1,4,Salaried,29994.0,75313.0,749.0,0,Poor,5.235028902949635,10.833274546835586,2020,1,30,3,False,False,False,False,True,False,Low,0,Q1,2,2020,2.5109355204374206,24.333333333333332,16166.766000000001
378,442,0.252,2022-04-07,65.0,1,4,Self-Employed,150602.0,85483.0,352.0,1,Poor,5.94560223966424,7.708673092390887,2022,4,7,3,False,False,False,False,False,False,High,1,Q3,1,2022,0.5676086638955657,36.833333333333336,37951.704
379,209,0.556,2021-08-12,44.0,0,1,Salaried,106260.0,35503.0,847.0,1,Average,5.3385239342882755,7.043854876142822,2021,8,12,3,False,False,True,True,False,False,High,1,Q2,0,2021,0.33411443628834936,17.416666666666668,59080.560000000005
380,331,0.158,2019-12-01,21.0,0,1,Salaried,82387.0,56817.0,742.0,0,Poor,4.769741993255394,7.010077045172788,2019,12,1,6,True,False,False,True,False,False,Medium,0,Q2,0,2019,0.689635500746477,27.583333333333332,13017.146
381,42,0.745,2021-05-14,48.0,1,3,Salaried,79187.0,49665.0,660.0,1,Poor,4.7158457351563925,6.089738431296525,2021,5,14,4,False,False,True,False,True,False,Medium,0,Q2,2,2021,0.6271862805763573,3.5,58994.315
382,440,0.092,2020-03-24,21.0,0,1,Self-Employed,190453.0,93282.0,349.0,0,Average,6.150927541434573,7.101764921602485,2020,3,24,1,False,True,False,False,False,True,High,1,Q4,1,2020,0.48979013194856474,36.666666666666664,17521.676
383,495,0.205,2019-08-24,23.0,1,4,Self-Employed,136079.0,12958.0,464.0,1,Good,7.161755097968486,8.848693793985309,2019,8,24,5,False,False,True,False,True,False,High,1,Q3,0,2019,0.09522409776673844,41.25,27896.195
384,393,0.806,2023-03-05,59.0,0,1,Self-Employed,119290.0,34308.0,772.0,0,Good,7.194490891058603,9.299987039910928,2023,3,5,6,False,False,False,False,False,True,High,1,Q3,0,2023,0.28760164305474056,32.75,96147.74
385,494,0.789,2019-03-12,28.0,0,1,Self-Employed,52196.0,44334.0,868.0,1,Good,7.05893199076924,6.1050227402469535,2019,3,12,1,False,False,True,False,False,True,Medium,0,Q1,2,2019,0.8493754310675148,41.166666666666664,41182.644
386,397,0.439,2022-06-18,32.0,0,1,Unemployed,166623.0,82304.0,336.0,0,Good,4.559129125932239,11.791293906888455,2022,6,18,5,False,False,False,False,False,True,High,1,Q4,1,2022,0.4939534157949383,33.083333333333336,73147.497
387,499,0.552,2021-12-19,53.0,0,4,Salaried,86475.0,53590.0,492.0,0,Average,6.027526630959006,7.234343944813144,2021,12,19,6,False,False,True,False,True,False,Medium,0,Q2,0,2021,0.6197166811217115,41.583333333333336,47734.200000000004
388,118,0.971,2020-08-22,39.0,1,2,Salaried,184898.0,62660.0,581.0,1,Poor,5.321820734992673,9.444870831045948,2020,8,22,5,False,True,False,False,True,False,High,1,Q4,1,2020,0.33888954991400666,9.833333333333334,179535.95799999998
389,140,0.79,2019-04-02,52.0,1,4,Self-Employed,75181.0,62446.0,571.0,0,Average,6.7095994642280505,6.452455168512505,2019,4,2,1,False,False,True,True,False,False,Medium,0,Q2,2,2019,0.8306087974355223,11.666666666666666,59392.990000000005
390,430,0.52,2022-07-26,60.0,1,2,Unemployed,115669.0,13448.0,732.0,0,Good,5.950049384510649,6.591140150282222,2022,7,26,1,False,False,True,False,True,False,High,1,Q3,0,2022,0.11626278432423554,35.833333333333336,60147.880000000005
391,185,0.356,2020-12-28,60.0,0,3,Salaried,63233.0,59353.0,691.0,0,Average,5.160272973812876,9.209719508607863,2020,12,28,0,False,True,False,True,False,False,Medium,0,Q1,2,2020,0.9386396343681306,15.416666666666666,22510.948
392,249,0.719,2022-11-14,44.0,1,1,Unemployed,55278.0,44557.0,356.0,1,Average,6.328581474609487,6.795521085445431,2022,11,14,0,False,True,False,False,False,False,Medium,0,Q1,2,2022,0.8060530409928001,20.75,39744.882
393,197,0.027,2020-07-09,27.0,1,4,Unemployed,132513.0,68587.0,443.0,1,Average,6.087263231216319,11.759138757321779,2020,7,9,3,False,True,False,False,False,True,High,1,Q3,0,2020,0.5175869537328414,16.416666666666668,3577.851
394,469,0.368,2022-05-30,49.0,1,4,Self-Employed,116613.0,74866.0,387.0,1,Average,6.683950888162972,10.65946922378937,2022,5,30,0,False,False,True,False,False,True,High,1,Q3,0,2022,0.6420038932194524,39.083333333333336,42913.584
395,473,0.848,2021-11-27,31.0,1,2,Salaried,27744.0,9152.0,373.0,0,Average,6.462751988361347,9.20629485540304,2021,11,27,5,False,False,False,False,False,True,Low,0,Q1,2,2021,0.32987312572087657,39.416666666666664,23526.912
396,199,0.708,2021-11-11,69.0,1,1,Unemployed,41814.0,15225.0,525.0,1,Good,5.01157073841065,7.611205898427141,2021,11,11,3,False,True,False,False,True,False,Low,0,Q1,2,2021,0.3641124982063424,16.583333333333332,29604.311999999998
397,400,0.169,2022-01-27,36.0,0,3,Self-Employed,162438.0,77875.0,312.0,1,Poor,4.182231437631216,10.132747664666425,2022,1,27,3,False,False,False,False,False,False,High,1,Q4,1,2022,0.47941368399019935,33.333333333333336,27452.022
398,285,0.973,2023-03-23,49.0,0,3,Unemployed,123411.0,55872.0,326.0,1,Poor,4.909571159758681,9.560961541634057,2023,3,23,3,True,False,False,False,True,False,High,1,Q3,0,2023,0.45273111797165566,23.75,120078.90299999999
399,93,0.071,2022-04-22,58.0,1,3,Self-Employed,154935.0,16502.0,643.0,1,Poor,6.878373848021147,9.27818490088923,2022,4,22,4,False,True,False,False,False,False,High,1,Q4,1,2022,0.10650918126956466,7.75,11000.384999999998
400,351,0.239,2019-02-25,47.0,0,2,Salaried,86349.0,14516.0,393.0,1,Poor,5.674494248150863,7.032060869228639,2019,2,25,0,False,False,True,False,False,True,Medium,0,Q2,0,2019,0.16810848996514147,29.25,20637.411
401,365,0.554,2018-09-25,26.0,0,4,Salaried,198049.0,43061.0,330.0,0,Average,7.785332498982509,8.038073203704442,2018,9,25,1,False,False,False,False,True,False,High,1,Q4,1,2018,0.2174259905376952,30.416666666666668,109719.14600000001
402,346,0.6,2022-02-13,54.0,1,4,Self-Employed,25146.0,31853.0,894.0,0,Good,4.49659184449604,8.76861502875866,2022,2,13,6,False,True,False,False,True,False,Low,0,Q1,2,2022,1.2667223415254911,28.833333333333332,15087.599999999999
403,278,0.09,2021-07-02,37.0,0,4,Salaried,110601.0,95945.0,774.0,1,Poor,5.183016554199846,10.082565713368824,2021,7,2,4,True,False,False,False,False,True,High,1,Q2,0,2021,0.8674876357356625,23.166666666666668,9954.09
404,305,0.483,2020-02-29,53.0,1,2,Salaried,194619.0,68927.0,612.0,1,Average,5.603154944469249,9.693191562306627,2020,2,29,5,True,False,False,False,False,False,High,1,Q4,1,2020,0.35416377640415375,25.416666666666668,94000.977
405,178,0.065,2022-08-11,52.0,1,1,Self-Employed,71118.0,11557.0,823.0,0,Poor,6.425752902010976,11.629923717835204,2022,8,11,3,False,True,False,True,False,False,Medium,0,Q2,2,2022,0.16250456986979386,14.833333333333334,4622.67
406,75,0.086,2018-11-08,61.0,1,2,Salaried,75894.0,47533.0,568.0,1,Average,5.14388365984677,8.11602401824419,2018,11,8,3,True,False,False,False,False,False,Medium,0,Q2,2,2018,0.626307745012781,6.25,6526.883999999999
407,327,0.676,2020-12-16,22.0,0,3,Unemployed,138169.0,21691.0,417.0,0,Poor,6.537459253007115,9.268737816286688,2020,12,16,2,True,False,False,True,False,False,High,1,Q3,0,2020,0.15698890489183537,27.25,93402.244
408,378,0.606,2020-08-17,36.0,1,3,Salaried,52725.0,8842.0,530.0,0,Poor,5.339872510930962,8.134318451295734,2020,8,17,0,False,False,True,False,True,False,Medium,0,Q1,2,2020,0.16770033191085823,31.5,31951.35
409,154,0.129,2019-04-14,51.0,1,1,Salaried,195013.0,95742.0,348.0,1,Good,7.487899808647128,6.827123546862519,2019,4,14,6,True,False,False,False,False,True,High,1,Q4,1,2019,0.49095188525893146,12.833333333333334,25156.677
410,158,0.148,2019-08-27,35.0,0,3,Unemployed,148131.0,56781.0,728.0,0,Good,5.962883239140371,9.897008887404542,2019,8,27,1,False,True,False,False,False,False,High,1,Q3,1,2019,0.38331611884075584,13.166666666666666,21923.388
411,155,0.75,2018-06-03,62.0,0,3,Self-Employed,172792.0,14717.0,729.0,0,Average,6.871126450952971,10.456553188199106,2018,6,3,6,False,True,False,False,False,False,High,1,Q4,1,2018,0.08517176721144497,12.916666666666666,129594.0
412,315,0.937,2021-02-19,22.0,1,3,Unemployed,117470.0,44453.0,626.0,1,Good,6.02677960695818,8.263085663368955,2021,2,19,4,False,False,False,True,False,False,High,1,Q3,0,2021,0.3784200221333106,26.25,110069.39
413,379,0.35,2023-02-16,57.0,0,2,Salaried,174305.0,61177.0,890.0,0,Good,7.94941910579629,11.124764341956187,2023,2,16,3,False,True,False,False,True,False,High,1,Q4,1,2023,0.35097673618083247,31.583333333333332,61006.74999999999
414,217,0.506,2021-07-09,25.0,1,2,Unemployed,181750.0,29452.0,845.0,0,Good,5.9412479393983055,11.72204639676414,2021,7,9,4,True,False,False,False,False,True,High,1,Q4,1,2021,0.16204676753782668,18.083333333333332,91965.5
415,364,0.709,2018-07-29,57.0,1,2,Unemployed,86536.0,74878.0,510.0,1,Good,7.442518201026328,7.245970481877117,2018,7,29,6,True,False,False,False,True,False,Medium,0,Q2,0,2018,0.8652815013404825,30.333333333333332,61354.024
416,109,0.05,2018-03-31,67.0,1,2,Unemployed,55041.0,73791.0,867.0,1,Poor,6.785603430619455,10.097429993127909,2018,3,31,5,False,False,True,False,True,False,Medium,0,Q1,2,2018,1.3406551479805964,9.083333333333334,2752.05
417,370,0.898,2019-12-03,58.0,1,3,Unemployed,139799.0,66587.0,804.0,0,Average,4.098069137828556,7.183042081482579,2019,12,3,1,False,True,False,False,False,True,High,1,Q3,0,2019,0.4763052668474023,30.833333333333332,125539.50200000001
418,126,0.566,2022-05-18,67.0,0,3,Salaried,113272.0,18380.0,582.0,1,Poor,5.478712414691509,11.248027967928241,2022,5,18,2,False,True,False,False,False,False,High,1,Q3,0,2022,0.16226428420086164,10.5,64111.952
419,188,0.189,2019-08-11,39.0,0,3,Self-Employed,35789.0,78428.0,328.0,1,Good,7.125031213634513,8.747642110823948,2019,8,11,6,True,False,False,False,False,False,Low,0,Q1,2,2019,2.191399592053424,15.666666666666666,6764.121
420,426,0.529,2019-01-10,37.0,0,2,Salaried,84943.0,40295.0,679.0,0,Poor,7.036498336598635,6.660591663975369,2019,1,10,3,False,True,False,False,False,True,Medium,0,Q2,0,2019,0.47437693512119894,35.5,44934.847
421,365,0.939,2020-01-02,57.0,0,1,Self-Employed,134961.0,49282.0,357.0,0,Poor,6.494833264867115,11.075660160138607,2020,1,2,3,True,False,False,False,False,False,High,1,Q3,0,2020,0.3651573417505798,30.416666666666668,126728.37899999999
422,45,0.861,2018-03-31,52.0,0,3,Self-Employed,76174.0,85268.0,334.0,1,Average,7.0848884816509194,8.593813079412886,2018,3,31,5,True,False,False,False,True,False,Medium,0,Q2,2,2018,1.1193845669125948,3.75,65585.814
423,227,0.158,2022-08-12,22.0,1,3,Unemployed,92307.0,33022.0,658.0,0,Good,4.635872208245461,6.1446563537791095,2022,8,12,4,False,True,False,False,False,False,Medium,0,Q2,0,2022,0.3577410163909563,18.916666666666668,14584.506
424,79,0.964,2023-02-12,24.0,0,1,Unemployed,175184.0,33310.0,777.0,0,Good,7.796867935437015,8.417722000129613,2023,2,12,6,False,True,False,False,True,False,High,1,Q4,1,2023,0.19014293542789296,6.583333333333333,168877.376
425,140,0.007,2019-04-01,24.0,0,2,Unemployed,49177.0,50385.0,696.0,0,Poor,4.81803364132085,11.799960534651088,2019,4,1,0,False,True,False,False,False,False,Low,0,Q1,2,2019,1.0245643288529191,11.666666666666666,344.23900000000003
426,319,0.441,2023-05-28,64.0,0,3,Salaried,54494.0,19428.0,877.0,0,Poor,7.31901160631848,6.329428782616661,2023,5,28,6,False,False,False,False,False,False,Medium,0,Q1,2,2023,0.35651631372261167,26.583333333333332,24031.854
427,86,0.786,2023-01-21,61.0,1,3,Salaried,119533.0,58771.0,365.0,1,Poor,4.4541379934908285,8.565701864969412,2023,1,21,5,True,False,False,True,False,False,High,1,Q3,0,2023,0.49167175591677614,7.166666666666667,93952.93800000001
428,109,0.466,2018-08-14,22.0,0,3,Salaried,137876.0,43459.0,850.0,1,Poor,5.077344078019961,8.103092556520096,2018,8,14,1,False,True,False,True,False,False,High,1,Q3,0,2018,0.315203516202965,9.083333333333334,64250.216
429,406,0.871,2021-07-03,68.0,0,3,Salaried,126688.0,86869.0,476.0,0,Good,5.116381336085661,8.107307722543164,2021,7,3,5,True,False,False,False,False,False,High,1,Q3,0,2021,0.685692409699419,33.833333333333336,110345.24799999999
430,315,0.249,2022-12-11,36.0,0,2,Unemployed,136296.0,73914.0,345.0,1,Good,5.935455535281494,6.0658591608903105,2022,12,11,6,False,True,False,False,False,False,High,1,Q3,0,2022,0.5423049832717027,26.25,33937.704
431,312,0.791,2021-01-04,23.0,1,2,Salaried,113074.0,13476.0,701.0,1,Average,6.057706639556098,9.815733551823987,2021,1,4,0,False,False,False,False,False,False,High,1,Q3,0,2021,0.11917859101119621,26.0,89441.534
432,18,0.172,2022-05-01,46.0,0,2,Salaried,129470.0,55780.0,662.0,1,Poor,7.148689711397111,9.82014690859571,2022,5,1,6,True,False,False,False,False,True,High,1,Q3,0,2022,0.4308333976983085,1.5,22268.839999999997
433,241,0.609,2023-03-14,65.0,1,1,Salaried,182816.0,15746.0,716.0,0,Poor,4.1686103072289225,9.375382574746286,2023,3,14,1,False,True,False,True,False,False,High,1,Q4,1,2023,0.08613031682128479,20.083333333333332,111334.944
434,277,0.946,2019-07-02,62.0,1,4,Self-Employed,54390.0,77412.0,343.0,1,Poor,6.300072131540958,10.553915211074358,2019,7,2,1,False,True,False,False,True,False,Medium,0,Q1,2,2019,1.4232763375620519,23.083333333333332,51452.939999999995
